"forecast_date","location","target","target_end_date","type","quantile","value"
2021-08-23,"49","5 day ahead inc hosp",2021-08-28,"quantile","0.65",265.31593877407
2021-08-23,"49","6 day ahead inc hosp",2021-08-29,"quantile","0.65",293.427405422565
2021-08-23,"49","7 day ahead inc hosp",2021-08-30,"quantile","0.65",319.889568817366
2021-08-23,"49","8 day ahead inc hosp",2021-08-31,"quantile","0.65",344.803819206778
2021-08-23,"49","9 day ahead inc hosp",2021-09-01,"quantile","0.65",368.251404963988
2021-08-23,"49","10 day ahead inc hosp",2021-09-02,"quantile","0.65",390.302595898911
2021-08-23,"49","11 day ahead inc hosp",2021-09-03,"quantile","0.65",411.022273438345
2021-08-23,"49","12 day ahead inc hosp",2021-09-04,"quantile","0.65",430.473623329192
2021-08-23,"49","13 day ahead inc hosp",2021-09-05,"quantile","0.65",448.720577727709
2021-08-23,"49","14 day ahead inc hosp",2021-09-06,"quantile","0.65",465.829112623576
2021-08-23,"49","15 day ahead inc hosp",2021-09-07,"quantile","0.65",481.867169919106
2021-08-23,"49","16 day ahead inc hosp",2021-09-08,"quantile","0.65",496.902822855851
2021-08-23,"49","17 day ahead inc hosp",2021-09-09,"quantile","0.65",511.000465921922
2021-08-23,"49","18 day ahead inc hosp",2021-09-10,"quantile","0.65",524.215414787051
2021-08-23,"49","19 day ahead inc hosp",2021-09-11,"quantile","0.65",536.588212865319
2021-08-23,"49","20 day ahead inc hosp",2021-09-12,"quantile","0.65",548.140573978456
2021-08-23,"49","21 day ahead inc hosp",2021-09-13,"quantile","0.65",558.874546015455
2021-08-23,"49","22 day ahead inc hosp",2021-09-14,"quantile","0.65",568.775135964115
2021-08-23,"49","23 day ahead inc hosp",2021-09-15,"quantile","0.65",577.81519561769
2021-08-23,"49","24 day ahead inc hosp",2021-09-16,"quantile","0.65",585.960795319766
2021-08-23,"49","25 day ahead inc hosp",2021-09-17,"quantile","0.65",593.175724864094
2021-08-23,"49","26 day ahead inc hosp",2021-09-18,"quantile","0.65",599.424564800614
2021-08-23,"49","27 day ahead inc hosp",2021-09-19,"quantile","0.65",604.674402140021
2021-08-23,"49","28 day ahead inc hosp",2021-09-20,"quantile","0.65",608.895545182428
2021-08-23,"51","0 day ahead inc hosp",2021-08-23,"quantile","0.65",178.478546305633
2021-08-23,"51","1 day ahead inc hosp",2021-08-24,"quantile","0.65",213.143402922048
2021-08-23,"51","2 day ahead inc hosp",2021-08-25,"quantile","0.65",236.73334682277
2021-08-23,"51","3 day ahead inc hosp",2021-08-26,"quantile","0.65",257.547889466771
2021-08-23,"51","4 day ahead inc hosp",2021-08-27,"quantile","0.65",276.500739879545
2021-08-23,"51","5 day ahead inc hosp",2021-08-28,"quantile","0.65",293.97233252606
2021-08-23,"51","6 day ahead inc hosp",2021-08-29,"quantile","0.65",310.174259900695
2021-08-23,"51","7 day ahead inc hosp",2021-08-30,"quantile","0.65",325.244912009149
2021-08-23,"51","8 day ahead inc hosp",2021-08-31,"quantile","0.65",339.285649506462
2021-08-23,"51","9 day ahead inc hosp",2021-09-01,"quantile","0.65",352.377692518233
2021-08-23,"51","10 day ahead inc hosp",2021-09-02,"quantile","0.65",364.591283952387
2021-08-23,"51","11 day ahead inc hosp",2021-09-03,"quantile","0.65",375.991279679263
2021-08-23,"51","12 day ahead inc hosp",2021-09-04,"quantile","0.65",386.640841234771
2021-08-23,"51","13 day ahead inc hosp",2021-09-05,"quantile","0.65",396.603877909575
2021-08-23,"51","14 day ahead inc hosp",2021-09-06,"quantile","0.65",405.946344173106
2021-08-23,"51","15 day ahead inc hosp",2021-09-07,"quantile","0.65",414.736161752715
2021-08-23,"51","16 day ahead inc hosp",2021-09-08,"quantile","0.65",423.041385060223
2021-08-23,"51","17 day ahead inc hosp",2021-09-09,"quantile","0.65",430.926391099198
2021-08-23,"51","18 day ahead inc hosp",2021-09-10,"quantile","0.65",438.446479399967
2021-08-23,"51","19 day ahead inc hosp",2021-09-11,"quantile","0.65",445.642178582305
2021-08-23,"51","20 day ahead inc hosp",2021-09-12,"quantile","0.65",452.535189018692
2021-08-23,"51","21 day ahead inc hosp",2021-09-13,"quantile","0.65",459.1275464939
2021-08-23,"51","22 day ahead inc hosp",2021-09-14,"quantile","0.65",465.404247236498
2021-08-23,"51","23 day ahead inc hosp",2021-09-15,"quantile","0.65",471.338133625475
2021-08-23,"51","24 day ahead inc hosp",2021-09-16,"quantile","0.65",476.89526793509
2021-08-23,"51","25 day ahead inc hosp",2021-09-17,"quantile","0.65",482.03943323469
2021-08-23,"51","26 day ahead inc hosp",2021-09-18,"quantile","0.65",486.73520469471
2021-08-23,"51","27 day ahead inc hosp",2021-09-19,"quantile","0.65",490.949665291232
2021-08-23,"51","28 day ahead inc hosp",2021-09-20,"quantile","0.65",494.65312063463
